画像番号	既存DBでのカテゴリに基づく正解	質問文	画像のリンク	選択肢	回答1	回答者1ID	回答2	回答者2ID		回答1(鬼/人)	回答1の正(1)誤(0)	回答2(鬼/人)	回答2の正(1)誤(0)	正答率	二者の回答の一致(1)不一致(0)
478	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00020_0.ptif/412,964,104,104/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1231497764	笑った人	1231054943		人	1	人	1	1	0
479	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0007_0003.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231497764	笑った鬼	1231054943		鬼	1	鬼	1	1	1
480	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00012_0.ptif/2744,1211,80,110/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1231497764	笑った人	1231054943		人	1	人	1	1	1
481	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0008_0003.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230712696	怒った鬼	1231139032		鬼	1	鬼	1	1	0
482	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00012_0.ptif/4045,2044,180,180/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230712696	悲しんだ人	1231139032		人	1	人	1	1	1
483	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0014_0005.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230712696	怒った人	1231139032		鬼	1	人	0	0.5	0
484	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00012_0.ptif/2121,820,80,110/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230712696	怒った人	1231139032		人	1	人	1	1	0
485	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0086_0002_0001.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230712696	怒った鬼	1231139032		鬼	1	鬼	1	1	1
486	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00013_0.ptif/1907,1904,168,168/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230712696	笑った人	1231139032		人	1	人	1	1	0
487	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0086_0005_0004.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230712696	怒った鬼	1231139032		鬼	1	鬼	1	1	0
488	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00016_0.ptif/3709,1849,164,164/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230712696	笑った人	1231139032		人	1	人	1	1	0
489	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0086_0005_0006.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230712696	怒った鬼	1231139032		鬼	1	鬼	1	1	0
490	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00011_0.ptif/250,1225,100,119/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230712696	悲しんだ鬼	1231139032		人	1	鬼	0	0.5	0
491	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0086_0005_0016.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1227981529	悲しんだ鬼	1231416143		鬼	1	鬼	1	1	1
492	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00046.tif/2599,1914,204,256/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1227981529	悲しんだ人	1231416143		人	1	人	1	1	0
493	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0088_0002_0006.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1227981529	悲しんだ鬼	1231416143		鬼	1	鬼	1	1	1
494	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00011_0.ptif/1347,564,152,124/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1227981529	悲しんだ人	1231416143		鬼	0	人	1	0.5	0
495	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0142_0005_0000.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1227981529	笑った鬼	1231416143		鬼	1	鬼	1	1	1
496	人	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/220-58-1/tif/006.tif/4247,861,120,113/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1227981529	笑った人	1231416143		人	1	人	1	1	0
497	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0142_0016_0000.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1227981529	怒った鬼	1231416143		鬼	1	鬼	1	1	0
498	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00021_0.ptif/4032,1910,194,194/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1227981529	怒った人	1231416143		鬼	0	人	1	0.5	0
499	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0142_0025_0000.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1227981529	怒った鬼	1231416143		鬼	1	鬼	1	1	1
500	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00024_0.ptif/4409,2100,182,182/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1227981529	怒った人	1231416143		人	1	人	1	1	0
															
全体	鬼	524												0.85	0.482
	人	476													
